country,influencer,date,arms_transfer_security_aid_assistance,bribery_economic_corruption,diaspora_activation,diplomatic_mediation,diplomatic_recognition,diplomatic_sanction,diplomatic_statement,diplomatic_visit,economic_aid_assistance,intelligence_counterintelligence,investment,joint_security_force_exercise,media_campaign_intervention,political_process_policy_intervention,professional_cultural_exchange,security_cooperation,security_force_facility_presence,surveillance,tech_transfer_investment,trade_agreement_exchange,trade_financial_sanction,transnational_organization_crime,rai_999,total_articles,arms_transfer_security_aid_assistanceNorm,bribery_economic_corruptionNorm,diaspora_activationNorm,diplomatic_mediationNorm,diplomatic_recognitionNorm,diplomatic_sanctionNorm,diplomatic_statementNorm,diplomatic_visitNorm,economic_aid_assistanceNorm,intelligence_counterintelligenceNorm,investmentNorm,joint_security_force_exerciseNorm,media_campaign_interventionNorm,political_process_policy_interventionNorm,professional_cultural_exchangeNorm,security_cooperationNorm,security_force_facility_presenceNorm,surveillanceNorm,tech_transfer_investmentNorm,trade_agreement_exchangeNorm,trade_financial_sanctionNorm,transnational_organization_crimeNorm
Belarus,Combined,2017-06-01,8,0,0,0,4,2,1,5,1,0,13,5,0,0,33,4,2,0,2,0,5,0,5551,5636,0.0014194464158978,0,0,0,7.097232079489e-4,3.5486160397445e-4,1.77430801987225e-4,8.871540099361249e-4,1.77430801987225e-4,0,0.0023066004258339248,8.871540099361249e-4,0,0,0.005855216465578425,7.097232079489e-4,3.5486160397445e-4,0,3.5486160397445e-4,0,8.871540099361249e-4,0
Belarus,Combined,2017-07-01,3,0,0,0,2,2,4,0,0,0,6,6,0,0,39,1,1,1,1,0,2,0,5221,5289,5.672149744753262e-4,0,0,0,3.781433163168841e-4,3.781433163168841e-4,7.562866326337682e-4,0,0,0,0.0011344299489506524,0.0011344299489506524,0,0,0.00737379466817924,1.8907165815844205e-4,1.8907165815844205e-4,1.8907165815844205e-4,1.8907165815844205e-4,0,3.781433163168841e-4,0
Belarus,Combined,2017-08-01,1,0,0,0,0,2,1,1,4,1,4,23,1,1,24,2,2,0,2,0,4,1,5952,6026,1.6594756057085962e-4,0,0,0,0,3.3189512114171923e-4,1.6594756057085962e-4,1.6594756057085962e-4,6.637902422834385e-4,1.6594756057085962e-4,6.637902422834385e-4,0.003816793893129771,1.6594756057085962e-4,1.6594756057085962e-4,0.003982741453700631,3.3189512114171923e-4,3.3189512114171923e-4,0,3.3189512114171923e-4,0,6.637902422834385e-4,1.6594756057085962e-4
Belarus,Combined,2017-09-01,3,1,0,0,4,2,0,2,4,0,9,49,1,1,31,2,4,0,1,0,8,0,5542,5664,5.296610169491525e-4,1.7655367231638418e-4,0,0,7.062146892655367e-4,3.5310734463276836e-4,0,3.5310734463276836e-4,7.062146892655367e-4,0,0.0015889830508474577,0.008651129943502825,1.7655367231638418e-4,1.7655367231638418e-4,0.0054731638418079095,3.5310734463276836e-4,7.062146892655367e-4,0,1.7655367231638418e-4,0,0.0014124293785310734,0
Belarus,Combined,2017-10-01,2,0,0,0,0,1,0,2,0,0,5,7,1,0,19,0,2,2,0,0,4,0,5609,5654,3.5373187124159886e-4,0,0,0,0,1.7686593562079943e-4,0,3.5373187124159886e-4,0,0,8.843296781039972e-4,0.001238061549345596,1.7686593562079943e-4,0,0.0033604527767951893,0,3.5373187124159886e-4,3.5373187124159886e-4,0,0,7.074637424831977e-4,0
Belarus,Combined,2017-11-01,0,0,0,0,7,0,1,1,0,1,5,0,2,0,18,3,0,0,1,0,2,1,5644,5686,0,0,0,0,0.0012310939148786493,0,1.7587055926837847e-4,1.7587055926837847e-4,0,1.7587055926837847e-4,8.793527963418924e-4,0,3.5174111853675694e-4,0,0.0031656700668308124,5.276116778051355e-4,0,0,1.7587055926837847e-4,0,3.5174111853675694e-4,1.7587055926837847e-4
Belarus,Combined,2017-12-01,3,0,1,0,2,2,2,1,0,0,10,0,2,1,27,1,0,0,0,0,4,0,5472,5528,5.426917510853835e-4,0,1.808972503617945e-4,0,3.61794500723589e-4,3.61794500723589e-4,3.61794500723589e-4,1.808972503617945e-4,0,0,0.001808972503617945,0,3.61794500723589e-4,1.808972503617945e-4,0.004884225759768451,1.808972503617945e-4,0,0,0,0,7.23589001447178e-4,0
Belarus,Combined,2018-01-01,2,0,1,0,7,0,0,0,0,0,1,0,1,2,38,0,1,1,1,0,4,0,6475,6534,3.0609121518212427e-4,0,1.5304560759106213e-4,0,0.0010713192531374349,0,0,0,0,0,1.5304560759106213e-4,0,1.5304560759106213e-4,3.0609121518212427e-4,0.0058157330884603614,0,1.5304560759106213e-4,1.5304560759106213e-4,1.5304560759106213e-4,0,6.121824303642485e-4,0
Belarus,Combined,2018-02-01,1,1,0,0,4,2,0,0,0,1,5,0,4,1,29,1,0,1,2,0,14,0,6378,6444,1.5518311607697082e-4,1.5518311607697082e-4,0,0,6.207324643078833e-4,3.1036623215394165e-4,0,0,0,1.5518311607697082e-4,7.759155803848542e-4,0,6.207324643078833e-4,1.5518311607697082e-4,0.0045003103662321535,1.5518311607697082e-4,0,1.5518311607697082e-4,3.1036623215394165e-4,0,0.0021725636250775914,0
Belarus,Combined,2018-03-01,0,1,0,0,1,3,0,0,0,0,2,2,1,6,33,3,0,1,1,0,8,0,6736,6798,0,1.4710208884966165e-4,0,0,1.4710208884966165e-4,4.41306266548985e-4,0,0,0,0,2.942041776993233e-4,2.942041776993233e-4,1.4710208884966165e-4,8.8261253309797e-4,0.0048543689320388345,4.41306266548985e-4,0,1.4710208884966165e-4,1.4710208884966165e-4,0,0.0011768167107972932,0
Belarus,Combined,2018-04-01,2,0,1,0,2,3,0,1,0,0,9,2,2,1,26,5,0,0,2,0,4,0,5782,5842,3.4234851078397807e-4,0,1.7117425539198904e-4,0,3.4234851078397807e-4,5.135227661759672e-4,0,1.7117425539198904e-4,0,0,0.0015405682985279014,3.4234851078397807e-4,3.4234851078397807e-4,1.7117425539198904e-4,0.004450530640191715,8.558712769599452e-4,0,0,3.4234851078397807e-4,0,6.846970215679561e-4,0
Belarus,Combined,2018-05-01,0,0,0,0,2,3,0,8,1,0,8,0,2,0,32,1,1,1,0,1,4,0,6017,6081,0,0,0,0,3.28893274132544e-4,4.93339911198816e-4,0,0.001315573096530176,1.64446637066272e-4,0,0.001315573096530176,0,3.28893274132544e-4,0,0.005262292386120704,1.64446637066272e-4,1.64446637066272e-4,1.64446637066272e-4,0,1.64446637066272e-4,6.57786548265088e-4,0
Belarus,Combined,2018-06-01,1,0,0,0,2,0,2,4,2,0,8,3,0,0,34,1,6,0,4,0,15,0,5905,5987,1.6702856188408218e-4,0,0,0,3.3405712376816435e-4,0,3.3405712376816435e-4,6.681142475363287e-4,3.3405712376816435e-4,0,0.0013362284950726574,5.010856856522465e-4,0,0,0.005678971104058794,1.6702856188408218e-4,0.001002171371304493,0,6.681142475363287e-4,0,0.0025054284282612325,0
Belarus,Combined,2018-07-01,1,2,0,0,2,3,0,2,0,0,1,0,0,0,32,1,1,0,1,2,11,0,5699,5758,1.736714136853074e-4,3.473428273706148e-4,0,0,3.473428273706148e-4,5.210142410559222e-4,0,3.473428273706148e-4,0,0,1.736714136853074e-4,0,0,0,0.0055574852379298365,1.736714136853074e-4,1.736714136853074e-4,0,1.736714136853074e-4,3.473428273706148e-4,0.0019103855505383813,0
Belarus,Combined,2018-08-01,1,2,0,0,10,3,2,4,0,0,4,2,1,2,19,2,0,0,0,0,12,0,6330,6394,1.5639662183296842e-4,3.1279324366593683e-4,0,0,0.0015639662183296842,4.6918986549890525e-4,3.1279324366593683e-4,6.255864873318737e-4,0,0,6.255864873318737e-4,3.1279324366593683e-4,1.5639662183296842e-4,3.1279324366593683e-4,0.0029715358148264,3.1279324366593683e-4,0,0,0,0,0.001876759461995621,0
Belarus,Combined,2018-09-01,0,2,0,0,4,0,1,5,0,1,2,3,0,1,43,2,2,0,1,2,9,1,5646,5725,0,3.4934497816593884e-4,0,0,6.986899563318777e-4,0,1.7467248908296942e-4,8.733624454148472e-4,0,1.7467248908296942e-4,3.4934497816593884e-4,5.240174672489083e-4,0,1.7467248908296942e-4,0.007510917030567685,3.4934497816593884e-4,3.4934497816593884e-4,0,1.7467248908296942e-4,3.4934497816593884e-4,0.0015720524017467249,1.7467248908296942e-4
Belarus,Combined,2018-10-01,2,0,0,0,5,1,1,2,0,0,9,4,1,0,33,5,0,1,0,1,8,0,6752,6825,2.9304029304029304e-4,0,0,0,7.326007326007326e-4,1.4652014652014652e-4,1.4652014652014652e-4,2.9304029304029304e-4,0,0,0.0013186813186813187,5.860805860805861e-4,1.4652014652014652e-4,0,0.004835164835164835,7.326007326007326e-4,0,1.4652014652014652e-4,0,1.4652014652014652e-4,0.0011721611721611722,0
Belarus,Combined,2018-11-01,1,1,0,0,9,1,2,0,2,0,1,0,0,0,24,3,10,0,1,0,12,0,6363,6430,1.5552099533437013e-4,1.5552099533437013e-4,0,0,0.0013996889580093312,1.5552099533437013e-4,3.1104199066874026e-4,0,3.1104199066874026e-4,0,1.5552099533437013e-4,0,0,0,0.0037325038880248835,4.6656298600311044e-4,0.0015552099533437014,0,1.5552099533437013e-4,0,0.0018662519440124418,0
Belarus,Combined,2018-12-01,1,1,0,0,3,1,1,3,0,0,5,0,8,0,31,0,1,1,2,0,10,1,6140,6209,1.6105653084232566e-4,1.6105653084232566e-4,0,0,4.8316959252697695e-4,1.6105653084232566e-4,1.6105653084232566e-4,4.8316959252697695e-4,0,0,8.052826542116283e-4,0,0.0012884522467386053,0,0.004992752456112096,0,1.6105653084232566e-4,1.6105653084232566e-4,3.221130616846513e-4,0,0.0016105653084232566,1.6105653084232566e-4
Belarus,Combined,2019-01-01,2,0,0,0,3,2,4,1,0,0,3,0,0,1,34,2,0,0,1,1,7,0,6081,6142,3.2562683165092806e-4,0,0,0,4.884402474763921e-4,3.2562683165092806e-4,6.512536633018561e-4,1.6281341582546403e-4,0,0,4.884402474763921e-4,0,0,1.6281341582546403e-4,0.005535656138065777,3.2562683165092806e-4,0,0,1.6281341582546403e-4,1.6281341582546403e-4,0.0011396939107782482,0
Belarus,Combined,2019-02-01,3,2,0,0,3,4,5,3,1,0,4,0,0,0,29,3,0,0,2,0,6,0,6231,6296,4.764930114358323e-4,3.176620076238882e-4,0,0,4.764930114358323e-4,6.353240152477764e-4,7.941550190597204e-4,4.764930114358323e-4,1.588310038119441e-4,0,6.353240152477764e-4,0,0,0,0.004606099110546378,4.764930114358323e-4,0,0,3.176620076238882e-4,0,9.529860228716646e-4,0
Belarus,Combined,2019-03-01,1,1,0,0,0,2,4,1,0,0,2,0,3,1,37,2,0,0,2,1,9,0,6757,6823,1.465630954125751e-4,1.465630954125751e-4,0,0,0,2.931261908251502e-4,5.862523816503004e-4,1.465630954125751e-4,0,0,2.931261908251502e-4,0,4.3968928623772536e-4,1.465630954125751e-4,0.005422834530265279,2.931261908251502e-4,0,0,2.931261908251502e-4,1.465630954125751e-4,0.001319067858713176,0
Belarus,Combined,2019-04-01,0,0,1,0,3,2,3,5,0,0,12,3,0,0,45,1,0,0,1,0,18,0,7157,7251,0,0,1.3791201213625708e-4,0,4.137360364087712e-4,2.7582402427251415e-4,4.137360364087712e-4,6.895600606812854e-4,0,0,0.0016549441456350847,4.137360364087712e-4,0,0,0.006206040546131568,1.3791201213625708e-4,0,0,1.3791201213625708e-4,0,0.0024824162184526274,0
Belarus,Combined,2019-05-01,0,2,0,0,9,1,0,3,0,0,8,0,1,0,40,0,0,0,1,3,8,0,6599,6675,0,2.99625468164794e-4,0,0,0.001348314606741573,1.49812734082397e-4,0,4.4943820224719103e-4,0,0,0.001198501872659176,0,1.49812734082397e-4,0,0.00599250936329588,0,0,0,1.49812734082397e-4,4.4943820224719103e-4,0.001198501872659176,0
Belarus,Combined,2019-06-01,0,0,0,0,4,0,2,0,2,0,4,0,0,0,46,4,0,1,2,5,4,0,6925,6999,0,0,0,0,5.715102157451065e-4,0,2.8575510787255323e-4,0,2.8575510787255323e-4,0,5.715102157451065e-4,0,0,0,0.006572367481068724,5.715102157451065e-4,0,1.4287755393627662e-4,2.8575510787255323e-4,7.14387769681383e-4,5.715102157451065e-4,0
Belarus,Combined,2019-07-01,0,2,0,0,8,0,0,4,0,1,12,1,0,0,59,6,2,0,2,2,13,1,6907,7020,0,2.849002849002849e-4,0,0,0.0011396011396011395,0,0,5.698005698005698e-4,0,1.4245014245014244e-4,0.0017094017094017094,1.4245014245014244e-4,0,0,0.008404558404558405,8.547008547008547e-4,2.849002849002849e-4,0,2.849002849002849e-4,2.849002849002849e-4,0.001851851851851852,1.4245014245014244e-4
Belarus,Combined,2019-08-01,0,1,0,0,0,1,0,0,2,0,7,9,3,0,46,3,0,3,0,7,9,0,6937,7028,0,1.422879908935686e-4,0,0,0,1.422879908935686e-4,0,0,2.845759817871372e-4,0,9.9601593625498e-4,0.0012805919180421173,4.2686397268070576e-4,0,0.006545247581104155,4.2686397268070576e-4,0,4.2686397268070576e-4,0,9.9601593625498e-4,0.0012805919180421173,0
Belarus,Combined,2019-09-01,3,0,0,0,0,2,3,1,0,1,6,7,1,0,42,6,3,0,1,1,5,0,6818,6900,4.347826086956522e-4,0,0,0,0,2.898550724637681e-4,4.347826086956522e-4,1.4492753623188405e-4,0,1.4492753623188405e-4,8.695652173913044e-4,0.0010144927536231885,1.4492753623188405e-4,0,0.00608695652173913,8.695652173913044e-4,4.347826086956522e-4,0,1.4492753623188405e-4,1.4492753623188405e-4,7.246376811594203e-4,0
Belarus,Combined,2019-10-01,1,0,0,0,2,0,3,0,1,1,13,5,3,2,43,5,3,0,1,1,5,0,7577,7666,1.3044612575006522e-4,0,0,0,2.6089225150013044e-4,0,3.913383772501957e-4,0,1.3044612575006522e-4,1.3044612575006522e-4,0.0016957996347508478,6.522306287503261e-4,3.913383772501957e-4,2.6089225150013044e-4,0.005609183407252805,6.522306287503261e-4,3.913383772501957e-4,0,1.3044612575006522e-4,1.3044612575006522e-4,6.522306287503261e-4,0
Belarus,Combined,2019-11-01,4,0,0,0,0,0,4,3,0,0,8,0,1,2,24,3,3,0,1,0,2,0,6653,6708,5.963029218843172e-4,0,0,0,0,0,5.963029218843172e-4,4.472271914132379e-4,0,0,0.0011926058437686344,0,1.490757304710793e-4,2.981514609421586e-4,0.0035778175313059034,4.472271914132379e-4,4.472271914132379e-4,0,1.490757304710793e-4,0,2.981514609421586e-4,0
Belarus,Combined,2019-12-01,2,0,1,0,2,0,0,2,2,0,11,0,0,0,26,3,2,0,1,1,5,0,6774,6832,2.927400468384075e-4,0,1.4637002341920375e-4,0,2.927400468384075e-4,0,0,2.927400468384075e-4,2.927400468384075e-4,0,0.0016100702576112413,0,0,0,0.0038056206088992973,4.3911007025761124e-4,2.927400468384075e-4,0,1.4637002341920375e-4,1.4637002341920375e-4,7.318501170960188e-4,0
Belarus,Combined,2020-01-01,0,0,0,0,4,4,0,1,4,0,9,0,0,0,27,0,0,0,2,0,12,0,6265,6328,0,0,0,0,6.321112515802782e-4,6.321112515802782e-4,0,1.5802781289506955e-4,6.321112515802782e-4,0,0.0014222503160556258,0,0,0,0.004266750948166877,0,0,0,3.160556257901391e-4,0,0.0018963337547408343,0
Belarus,Combined,2020-02-01,0,1,2,0,0,8,1,5,4,0,8,0,3,0,36,2,0,1,1,2,11,0,6170,6255,0,1.598721023181455e-4,3.19744204636291e-4,0,0,0.001278976818545164,1.598721023181455e-4,7.993605115907274e-4,6.39488409272582e-4,0,0.001278976818545164,0,4.7961630695443646e-4,0,0.0057553956834532375,3.19744204636291e-4,0,1.598721023181455e-4,1.598721023181455e-4,3.19744204636291e-4,0.0017585931254996002,0
Belarus,Combined,2020-03-01,2,0,0,0,5,8,1,1,1,0,4,1,0,0,20,6,1,0,0,0,6,0,6891,6947,2.878940549877645e-4,0,0,0,7.197351374694113e-4,0.001151576219951058,1.4394702749388226e-4,1.4394702749388226e-4,1.4394702749388226e-4,0,5.75788109975529e-4,1.4394702749388226e-4,0,0,0.002878940549877645,8.636821649632935e-4,1.4394702749388226e-4,0,0,0,8.636821649632935e-4,0
Belarus,Combined,2020-04-01,1,0,0,0,1,3,1,0,9,0,4,0,1,0,19,1,0,0,0,2,11,0,7592,7645,1.3080444735120994e-4,0,0,0,1.3080444735120994e-4,3.924133420536298e-4,1.3080444735120994e-4,0,0.0011772400261608894,0,5.232177894048398e-4,0,1.3080444735120994e-4,0,0.0024852844996729887,1.3080444735120994e-4,0,0,0,2.616088947024199e-4,0.0014388489208633094,0
Belarus,Combined,2020-05-01,1,0,0,0,0,1,0,0,3,0,6,0,3,0,20,0,0,0,0,0,3,1,7199,7237,1.381788033715628e-4,0,0,0,0,1.381788033715628e-4,0,0,4.1453641011468843e-4,0,8.290728202293769e-4,0,4.1453641011468843e-4,0,0.002763576067431256,0,0,0,0,0,4.1453641011468843e-4,1.381788033715628e-4
Belarus,Combined,2020-06-01,0,1,2,0,5,1,1,3,5,0,8,1,2,9,26,1,0,0,0,0,3,1,7327,7396,0,1.3520822065981613e-4,2.7041644131963225e-4,0,6.760411032990806e-4,1.3520822065981613e-4,1.3520822065981613e-4,4.0562466197944835e-4,6.760411032990806e-4,0,0.001081665765278529,1.3520822065981613e-4,2.7041644131963225e-4,0.0012168739859383451,0.003515413737155219,1.3520822065981613e-4,0,0,0,0,4.0562466197944835e-4,1.3520822065981613e-4
Belarus,Combined,2020-07-01,2,0,1,0,5,4,3,0,0,0,3,1,3,4,25,3,7,1,2,1,6,0,7743,7814,2.559508574353724e-4,0,1.279754287176862e-4,0,6.39877143588431e-4,5.119017148707448e-4,3.839262861530586e-4,0,0,0,3.839262861530586e-4,1.279754287176862e-4,3.839262861530586e-4,5.119017148707448e-4,0.0031993857179421553,3.839262861530586e-4,8.958280010238034e-4,1.279754287176862e-4,2.559508574353724e-4,1.279754287176862e-4,7.678525723061172e-4,0
Belarus,Combined,2020-08-01,0,1,0,0,0,7,20,1,0,0,1,2,2,19,16,2,7,2,1,4,11,0,8949,9045,0,1.105583195135434e-4,0,0,0,7.739082365948038e-4,0.002211166390270868,1.105583195135434e-4,0,0,1.105583195135434e-4,2.211166390270868e-4,2.211166390270868e-4,0.0021006080707573244,0.0017689331122166944,2.211166390270868e-4,7.739082365948038e-4,2.211166390270868e-4,1.105583195135434e-4,4.422332780541736e-4,0.0012161415146489773,0
Belarus,Combined,2020-09-01,0,0,0,0,4,3,14,22,1,2,11,24,5,4,55,8,1,0,1,2,25,0,8562,8744,0,0,0,0,4.574565416285453e-4,3.4309240622140897e-4,0.0016010978956999085,0.002516010978956999,1.1436413540713633e-4,2.2872827081427266e-4,0.0012580054894784996,0.0027447392497712718,5.718206770356817e-4,4.574565416285453e-4,0.006290027447392497,9.149130832570906e-4,1.1436413540713633e-4,0,1.1436413540713633e-4,2.2872827081427266e-4,0.0028591033851784083,0
Belarus,Combined,2020-10-01,0,0,1,0,1,0,2,0,0,1,2,0,0,0,26,8,1,1,0,0,11,0,7860,7914,0,0,1.2635835228708617e-4,0,1.2635835228708617e-4,0,2.5271670457417233e-4,0,0,1.2635835228708617e-4,2.5271670457417233e-4,0,0,0,0.0032853171594642407,0.0010108668182966893,1.2635835228708617e-4,1.2635835228708617e-4,0,0,0.0013899418751579479,0
Belarus,Combined,2020-11-01,0,0,0,0,2,0,2,0,0,0,10,0,2,2,36,1,0,1,1,1,5,0,7818,7881,0,0,0,0,2.537749016622256e-4,0,2.537749016622256e-4,0,0,0,0.0012688745083111281,0,2.537749016622256e-4,2.537749016622256e-4,0.004567948229920061,1.268874508311128e-4,0,1.268874508311128e-4,1.268874508311128e-4,1.268874508311128e-4,6.344372541555641e-4,0
Belarus,Combined,2020-12-01,0,0,1,0,3,1,1,1,1,0,5,1,0,0,38,2,0,0,0,0,12,0,8139,8205,0,0,1.218769043266301e-4,0,3.6563071297989033e-4,1.218769043266301e-4,1.218769043266301e-4,1.218769043266301e-4,1.218769043266301e-4,0,6.093845216331506e-4,1.218769043266301e-4,0,0,0.0046313223644119435,2.437538086532602e-4,0,0,0,0,0.0014625228519195613,0
Belarus,Combined,2021-01-01,1,0,0,0,1,2,2,0,0,0,4,1,0,1,20,1,0,0,0,0,9,0,7099,7141,1.400364094664613e-4,0,0,0,1.400364094664613e-4,2.800728189329226e-4,2.800728189329226e-4,0,0,0,5.601456378658452e-4,1.400364094664613e-4,0,1.400364094664613e-4,0.0028007281893292256,1.400364094664613e-4,0,0,0,0,0.0012603276851981516,0
Belarus,Combined,2021-02-01,3,0,1,0,1,0,2,2,1,0,8,0,1,0,24,1,0,0,2,1,9,1,7296,7353,4.079967360261118e-4,0,1.3599891200870393e-4,0,1.3599891200870393e-4,0,2.7199782401740786e-4,2.7199782401740786e-4,1.3599891200870393e-4,0,0.0010879912960696314,0,1.3599891200870393e-4,0,0.0032639738882088943,1.3599891200870393e-4,0,0,2.7199782401740786e-4,1.3599891200870393e-4,0.0012239902080783353,1.3599891200870393e-4
Belarus,Combined,2021-03-01,0,0,1,0,4,2,0,1,0,0,3,5,0,0,24,2,0,0,2,0,3,0,7878,7925,0,0,1.2618296529968455e-4,0,5.047318611987382e-4,2.523659305993691e-4,0,1.2618296529968455e-4,0,0,3.785488958990536e-4,6.309148264984228e-4,0,0,0.003028391167192429,2.523659305993691e-4,0,0,2.523659305993691e-4,0,3.785488958990536e-4,0
Belarus,Combined,2021-04-01,1,0,0,0,0,3,3,2,0,0,8,0,1,0,34,1,0,0,2,0,10,0,7578,7643,1.3083867591259977e-4,0,0,0,0,3.925160277377993e-4,3.925160277377993e-4,2.6167735182519954e-4,0,0,0.0010467094073007982,0,1.3083867591259977e-4,0,0.004448514981028392,1.3083867591259977e-4,0,0,2.6167735182519954e-4,0,0.0013083867591259977,0
Belarus,Combined,2021-05-01,0,0,0,0,1,0,6,5,0,0,2,1,1,0,18,4,0,0,1,0,13,0,7804,7856,0,0,0,0,1.2729124236252545e-4,0,7.637474541751527e-4,6.364562118126273e-4,0,0,2.545824847250509e-4,1.2729124236252545e-4,1.2729124236252545e-4,0,0.002291242362525458,5.091649694501018e-4,0,0,1.2729124236252545e-4,0,0.001654786150712831,0
Belarus,Combined,2021-06-01,3,0,1,0,4,4,5,3,2,0,6,1,1,0,59,10,0,2,0,3,20,0,7524,7648,3.922594142259414e-4,0,1.307531380753138e-4,0,5.230125523012552e-4,5.230125523012552e-4,6.53765690376569e-4,3.922594142259414e-4,2.615062761506276e-4,0,7.845188284518828e-4,1.307531380753138e-4,1.307531380753138e-4,0,0.007714435146443515,0.001307531380753138,0,2.615062761506276e-4,0,3.922594142259414e-4,0.002615062761506276,0
Belarus,Combined,2021-07-01,1,0,0,0,1,3,0,0,1,0,4,2,0,0,28,0,3,0,1,2,10,0,6385,6441,1.552553951249806e-4,0,0,0,1.552553951249806e-4,4.657661853749418e-4,0,0,1.552553951249806e-4,0,6.210215804999224e-4,3.105107902499612e-4,0,0,0.004347151063499456,0,4.657661853749418e-4,0,1.552553951249806e-4,3.105107902499612e-4,0.0015525539512498058,0
Belarus,Combined,2021-08-01,0,0,1,0,0,1,5,0,1,0,2,7,2,1,14,4,1,1,1,0,12,0,7382,7435,0,0,1.3449899125756557e-4,0,0,1.3449899125756557e-4,6.724949562878278e-4,0,1.3449899125756557e-4,0,2.6899798251513114e-4,9.41492938802959e-4,2.6899798251513114e-4,1.3449899125756557e-4,0.001882985877605918,5.379959650302623e-4,1.3449899125756557e-4,1.3449899125756557e-4,1.3449899125756557e-4,0,0.0016139878950907868,0
Belarus,Combined,2021-09-01,12,0,3,0,0,0,1,1,5,0,12,22,2,2,21,2,4,0,3,5,2,0,7152,7249,0.0016554007449303353,0,4.1385018623258383e-4,0,0,0,1.3795006207752792e-4,1.3795006207752792e-4,6.897503103876397e-4,0,0.0016554007449303353,0.0030349013657056147,2.7590012415505585e-4,2.7590012415505585e-4,0.0028969513036280867,2.7590012415505585e-4,5.518002483101117e-4,0,4.1385018623258383e-4,6.897503103876397e-4,2.7590012415505585e-4,0
Belarus,Combined,2021-10-01,2,0,0,0,1,1,0,0,0,0,7,4,2,1,28,1,1,1,0,0,9,0,7127,7185,2.783576896311761e-4,0,0,0,1.3917884481558804e-4,1.3917884481558804e-4,0,0,0,0,9.742519137091162e-4,5.567153792623522e-4,2.783576896311761e-4,1.3917884481558804e-4,0.0038970076548364646,1.3917884481558804e-4,1.3917884481558804e-4,1.3917884481558804e-4,0,0,0.0012526096033402922,0
Belarus,Combined,2021-11-01,0,0,0,0,4,1,10,0,2,0,7,14,1,0,21,6,10,0,0,0,20,2,7206,7304,0,0,0,0,5.47645125958379e-4,1.3691128148959474e-4,0.0013691128148959474,0,2.738225629791895e-4,0,9.583789704271632e-4,0.0019167579408543264,1.3691128148959474e-4,0,0.0028751369112814894,8.214676889375684e-4,0.0013691128148959474,0,0,0,0.002738225629791895,2.738225629791895e-4
Belarus,Combined,2021-12-01,1,0,0,0,5,6,6,5,1,0,5,1,1,1,14,6,0,0,2,2,21,0,6444,6521,1.5335071308081582e-4,0,0,0,7.667535654040791e-4,9.201042784848949e-4,9.201042784848949e-4,7.667535654040791e-4,1.5335071308081582e-4,0,7.667535654040791e-4,1.5335071308081582e-4,1.5335071308081582e-4,1.5335071308081582e-4,0.0021469099831314216,9.201042784848949e-4,0,0,3.0670142616163164e-4,3.0670142616163164e-4,0.0032203649746971323,0
Belarus,Combined,2022-01-01,1,0,0,0,1,2,18,2,2,0,4,23,1,1,10,5,10,2,0,3,5,0,5789,5879,1.7009695526450075e-4,0,0,0,1.7009695526450075e-4,3.401939105290015e-4,0.0030617451947610136,3.401939105290015e-4,3.401939105290015e-4,0,6.80387821058003e-4,0.003912229971083518,1.7009695526450075e-4,1.7009695526450075e-4,0.0017009695526450078,8.504847763225039e-4,0.0017009695526450078,3.401939105290015e-4,0,5.102908657935023e-4,8.504847763225039e-4,0
Belarus,Combined,2022-02-01,8,0,5,4,4,3,17,4,1,0,9,67,1,7,14,21,48,4,1,1,27,0,6525,6771,0.0011815093782306897,0,7.38443361394181e-4,5.907546891153448e-4,5.907546891153448e-4,4.4306601683650863e-4,0.0025107074287402157,5.907546891153448e-4,1.476886722788362e-4,0,0.001329198050509526,0.009895141042682026,1.476886722788362e-4,0.0010338207059518536,0.002067641411903707,0.0031014621178555605,0.007089056269384138,5.907546891153448e-4,1.476886722788362e-4,1.476886722788362e-4,0.003987594151528578,0
Belarus,Combined,2022-03-01,3,2,4,2,4,4,17,4,9,0,26,1,8,3,30,16,14,5,4,1,92,0,5604,5853,5.125576627370579e-4,3.4170510849137196e-4,6.834102169827439e-4,3.4170510849137196e-4,6.834102169827439e-4,6.834102169827439e-4,0.0029044934221766614,6.834102169827439e-4,0.0015376729882111738,0,0.004442166410387836,1.7085255424568598e-4,0.0013668204339654878,5.125576627370579e-4,0.005125576627370579,0.0027336408679309756,0.0023919357594396036,8.542627712284299e-4,6.834102169827439e-4,1.7085255424568598e-4,0.01571843499060311,0
Belarus,Combined,2022-04-01,2,0,8,2,3,10,17,6,4,1,19,3,8,0,38,17,7,3,10,7,47,2,5300,5514,3.627130939426913e-4,0,0.0014508523757707653,3.627130939426913e-4,5.44069640914037e-4,0.0018135654697134566,0.0030830612985128765,0.001088139281828074,7.254261878853826e-4,1.8135654697134566e-4,0.0034457743924555676,5.44069640914037e-4,0.0014508523757707653,0,0.006891548784911135,0.0030830612985128765,0.0012694958287994198,5.44069640914037e-4,0.0018135654697134566,0.0012694958287994198,0.008523757707653247,3.627130939426913e-4
